condition,method,seed,feedback_seed,feedback_rank,epoch,n_train,input_noise,train_label_noise,test_acc
nuisance_dominant,dfa_random,2.0,0.0,0.0,14.0,1024.0,0.15,0.1,0.47607421875
nuisance_dominant,dfa_random,1.0,2.0,0.0,14.0,1024.0,0.15,0.1,0.34765625
task_aligned,dfa_random,2.0,0.0,0.0,14.0,1024.0,0.15,0.4,0.694580078125
task_aligned,dfa_random,1.0,2.0,0.0,14.0,1024.0,0.15,0.4,0.689208984375
nuisance_dominant,dfa_random,0.0,0.0,0.0,14.0,1024.0,0.15,0.1,0.421142578125
nuisance_dominant,dfa_random,0.0,2.0,0.0,14.0,1024.0,0.15,0.1,0.427978515625
nuisance_dominant,dfa_random,0.0,1.0,0.0,14.0,1024.0,0.15,0.1,0.4296875
low_sample_noisy,dfa_random,4.0,2.0,0.0,14.0,512.0,0.05,0.1,0.62109375
low_sample_noisy,dfa_random,4.0,1.0,0.0,14.0,512.0,0.05,0.1,0.587646484375
low_sample_noisy,dfa_random,0.0,0.0,0.0,14.0,512.0,0.15,0.1,0.5498046875
task_aligned,dfa_random,0.0,1.0,0.0,14.0,4096.0,0.05,0.4,0.88818359375
task_aligned,dfa_random,0.0,0.0,0.0,14.0,4096.0,0.05,0.4,0.89306640625
low_sample_noisy,dfa_random,4.0,0.0,0.0,14.0,512.0,0.05,0.1,0.6123046875
low_sample_noisy,dfa_random,3.0,2.0,0.0,14.0,512.0,0.05,0.1,0.671142578125
task_aligned,dfa_random,0.0,2.0,0.0,14.0,1024.0,0.15,0.2,0.87060546875
nuisance_dominant,dfa_random,2.0,0.0,0.0,14.0,2048.0,0.15,0.0,0.744140625
nuisance_dominant,dfa_random,3.0,0.0,0.0,14.0,2048.0,0.15,0.0,0.74853515625
nuisance_dominant,dfa_random,2.0,2.0,0.0,14.0,2048.0,0.15,0.0,0.74169921875
low_sample_noisy,dfa_random,3.0,1.0,0.0,14.0,4096.0,0.05,0.2,0.773193359375
task_aligned,dfa_random,0.0,1.0,0.0,14.0,1024.0,0.15,0.2,0.875244140625
nuisance_dominant,dfa_random,1.0,2.0,0.0,14.0,2048.0,0.15,0.0,0.671142578125
low_sample_noisy,dfa_random,3.0,0.0,0.0,14.0,4096.0,0.05,0.2,0.76708984375
low_sample_noisy,dfa_random,4.0,0.0,0.0,14.0,4096.0,0.05,0.2,0.780517578125
low_sample_noisy,dfa_random,3.0,2.0,0.0,14.0,4096.0,0.05,0.2,0.785400390625
task_aligned,dfa_random,1.0,1.0,0.0,14.0,512.0,0.05,0.0,0.910400390625
low_sample_noisy,dfa_random,2.0,2.0,0.0,14.0,4096.0,0.05,0.2,0.760986328125
task_aligned,dfa_random,1.0,2.0,0.0,14.0,512.0,0.05,0.0,0.913330078125
nuisance_dominant,dfa_random,3.0,1.0,0.0,14.0,1024.0,0.05,0.1,0.5263671875
nuisance_dominant,dfa_random,4.0,1.0,0.0,14.0,1024.0,0.05,0.1,0.527587890625
nuisance_dominant,dfa_random,4.0,0.0,0.0,14.0,1024.0,0.05,0.1,0.504150390625
nuisance_dominant,dfa_random,4.0,2.0,0.0,14.0,1024.0,0.05,0.1,0.52685546875
low_sample_noisy,dfa_random,2.0,0.0,0.0,14.0,512.0,0.15,0.1,0.559814453125
task_aligned,dfa_random,3.0,0.0,0.0,14.0,1024.0,0.15,0.4,0.746337890625
task_aligned,dfa_random,2.0,2.0,0.0,14.0,1024.0,0.15,0.4,0.671142578125
nuisance_dominant,dfa_random,3.0,2.0,0.0,14.0,1024.0,0.05,0.1,0.544677734375
low_sample_noisy,dfa_random,1.0,0.0,0.0,14.0,512.0,0.15,0.1,0.47802734375
low_sample_noisy,dfa_random,0.0,2.0,0.0,14.0,512.0,0.15,0.1,0.545166015625
low_sample_noisy,dfa_random,1.0,2.0,0.0,14.0,512.0,0.15,0.1,0.505859375
low_sample_noisy,dfa_random,1.0,1.0,0.0,14.0,512.0,0.15,0.1,0.49853515625
low_sample_noisy,dfa_random,2.0,1.0,0.0,14.0,512.0,0.15,0.1,0.548095703125
nuisance_dominant,dfa_random,2.0,1.0,0.0,14.0,1024.0,0.05,0.1,0.49609375
task_aligned,dfa_random,4.0,2.0,0.0,14.0,4096.0,0.15,0.2,0.884033203125
task_aligned,dfa_random,4.0,1.0,0.0,14.0,4096.0,0.15,0.2,0.89404296875
low_sample_noisy,dfa_random,0.0,1.0,0.0,14.0,512.0,0.15,0.1,0.5556640625
nuisance_dominant,dfa_random,3.0,2.0,0.0,14.0,2048.0,0.15,0.0,0.7646484375
nuisance_dominant,dfa_random,3.0,1.0,0.0,14.0,2048.0,0.15,0.0,0.764892578125
nuisance_dominant,dfa_random,4.0,1.0,0.0,14.0,2048.0,0.15,0.0,0.73046875
nuisance_dominant,dfa_random,4.0,0.0,0.0,14.0,2048.0,0.15,0.0,0.7333984375
low_sample_noisy,dfa_random,2.0,0.0,0.0,14.0,4096.0,0.05,0.2,0.7705078125
task_aligned,dfa_random,0.0,0.0,0.0,14.0,1024.0,0.15,0.2,0.894287109375
task_aligned,dfa_random,4.0,2.0,0.0,14.0,1024.0,0.05,0.2,0.893798828125
low_sample_noisy,dfa_random,0.0,2.0,0.0,14.0,4096.0,0.05,0.2,0.75537109375
task_aligned,dfa_random,2.0,2.0,0.0,14.0,512.0,0.05,0.0,0.94091796875
low_sample_noisy,dfa_random,1.0,2.0,0.0,14.0,4096.0,0.05,0.2,0.746826171875
low_sample_noisy,dfa_random,1.0,1.0,0.0,14.0,4096.0,0.05,0.2,0.73779296875
low_sample_noisy,dfa_random,2.0,1.0,0.0,14.0,4096.0,0.05,0.2,0.77490234375
nuisance_dominant,dfa_random,2.0,1.0,0.0,14.0,2048.0,0.15,0.0,0.727294921875
task_aligned,dfa_random,2.0,1.0,0.0,14.0,512.0,0.05,0.0,0.939453125
task_aligned,dfa_random,2.0,0.0,0.0,14.0,512.0,0.05,0.0,0.92333984375
low_sample_noisy,dfa_random,0.0,1.0,0.0,14.0,4096.0,0.05,0.2,0.77099609375
low_sample_noisy,dfa_random,1.0,0.0,0.0,14.0,4096.0,0.05,0.2,0.73828125
nuisance_dominant,dfa_random,1.0,1.0,0.0,14.0,1024.0,0.05,0.1,0.360595703125
nuisance_dominant,dfa_random,2.0,0.0,0.0,14.0,1024.0,0.05,0.1,0.5146484375
nuisance_dominant,dfa_random,3.0,0.0,0.0,14.0,1024.0,0.05,0.1,0.529541015625
nuisance_dominant,dfa_random,2.0,2.0,0.0,14.0,1024.0,0.05,0.1,0.484619140625
low_sample_noisy,dfa_random,4.0,0.0,0.0,14.0,512.0,0.15,0.1,0.580810546875
task_aligned,dfa_random,3.0,2.0,0.0,14.0,1024.0,0.15,0.4,0.69580078125
task_aligned,dfa_random,3.0,1.0,0.0,14.0,1024.0,0.15,0.4,0.751953125
nuisance_dominant,dfa_random,1.0,2.0,0.0,14.0,1024.0,0.05,0.1,0.3671875
task_aligned,dfa_random,4.0,0.0,0.0,14.0,4096.0,0.15,0.2,0.897216796875
low_sample_noisy,dfa_random,3.0,2.0,0.0,14.0,512.0,0.15,0.1,0.64208984375
low_sample_noisy,dfa_random,3.0,1.0,0.0,14.0,512.0,0.15,0.1,0.5859375
low_sample_noisy,dfa_random,3.0,0.0,0.0,14.0,512.0,0.15,0.1,0.597900390625
low_sample_noisy,dfa_random,4.0,1.0,0.0,14.0,512.0,0.15,0.1,0.574462890625
nuisance_dominant,dfa_random,0.0,2.0,0.0,14.0,1024.0,0.05,0.1,0.468017578125
task_aligned,dfa_random,3.0,2.0,0.0,14.0,4096.0,0.15,0.2,0.897216796875
low_sample_noisy,dfa_random,2.0,2.0,0.0,14.0,512.0,0.15,0.1,0.58642578125
nuisance_dominant,dfa_random,0.0,1.0,0.0,14.0,2048.0,0.05,0.1,0.648681640625
nuisance_dominant,dfa_random,1.0,1.0,0.0,14.0,2048.0,0.05,0.1,0.617919921875
nuisance_dominant,dfa_random,1.0,0.0,0.0,14.0,2048.0,0.05,0.1,0.5908203125
nuisance_dominant,dfa_random,2.0,0.0,0.0,14.0,2048.0,0.05,0.1,0.680419921875
nuisance_dominant,dfa_random,1.0,2.0,0.0,14.0,2048.0,0.05,0.1,0.62353515625
task_aligned,dfa_random,4.0,1.0,0.0,14.0,1024.0,0.05,0.2,0.907470703125
task_aligned,dfa_random,4.0,0.0,0.0,14.0,1024.0,0.05,0.2,0.877197265625
nuisance_dominant,dfa_random,0.0,0.0,0.0,14.0,2048.0,0.05,0.1,0.6455078125
nuisance_dominant,dfa_random,0.0,2.0,0.0,14.0,2048.0,0.05,0.1,0.645751953125
low_sample_noisy,dfa_random,3.0,2.0,0.0,14.0,4096.0,0.15,0.1,0.8095703125
low_sample_noisy,dfa_random,4.0,2.0,0.0,14.0,4096.0,0.15,0.1,0.76904296875
low_sample_noisy,dfa_random,4.0,1.0,0.0,14.0,4096.0,0.15,0.1,0.7822265625
low_sample_noisy,dfa_random,0.0,0.0,0.0,14.0,4096.0,0.05,0.2,0.74951171875
nuisance_dominant,dfa_random,4.0,2.0,0.0,14.0,2048.0,0.15,0.0,0.745849609375
task_aligned,dfa_random,3.0,1.0,0.0,14.0,512.0,0.05,0.0,0.932373046875
task_aligned,dfa_random,3.0,0.0,0.0,14.0,512.0,0.05,0.0,0.936767578125
low_sample_noisy,dfa_random,4.0,0.0,0.0,14.0,4096.0,0.15,0.1,0.78076171875
nuisance_dominant,dfa_random,0.0,1.0,0.0,14.0,1024.0,0.05,0.1,0.47900390625
nuisance_dominant,dfa_random,0.0,0.0,0.0,14.0,1024.0,0.05,0.1,0.462890625
nuisance_dominant,dfa_random,4.0,2.0,0.0,14.0,1024.0,0.15,0.0,0.58056640625
nuisance_dominant,dfa_random,1.0,0.0,0.0,14.0,1024.0,0.05,0.1,0.35595703125
low_sample_noisy,dfa_random,0.0,2.0,0.0,14.0,512.0,0.05,0.2,0.498779296875
nuisance_dominant,dfa_random,4.0,1.0,0.0,14.0,1024.0,0.15,0.0,0.587646484375
task_aligned,dfa_random,4.0,1.0,0.0,14.0,1024.0,0.15,0.4,0.70166015625
task_aligned,dfa_random,4.0,0.0,0.0,14.0,1024.0,0.15,0.4,0.7314453125
low_sample_noisy,dfa_random,0.0,1.0,0.0,14.0,512.0,0.05,0.2,0.5419921875
low_sample_noisy,dfa_random,1.0,1.0,0.0,14.0,512.0,0.05,0.2,0.44921875
low_sample_noisy,dfa_random,1.0,0.0,0.0,14.0,512.0,0.05,0.2,0.416748046875
nuisance_dominant,dfa_random,3.0,2.0,0.0,14.0,1024.0,0.15,0.0,0.604248046875
task_aligned,dfa_random,3.0,0.0,0.0,14.0,4096.0,0.15,0.2,0.896240234375
low_sample_noisy,dfa_random,4.0,2.0,0.0,14.0,512.0,0.15,0.1,0.596435546875
low_sample_noisy,dfa_random,0.0,0.0,0.0,14.0,512.0,0.05,0.2,0.509033203125
task_aligned,dfa_random,3.0,1.0,0.0,14.0,4096.0,0.15,0.2,0.8779296875
nuisance_dominant,dfa_random,3.0,1.0,0.0,14.0,2048.0,0.05,0.1,0.6943359375
nuisance_dominant,dfa_random,3.0,0.0,0.0,14.0,2048.0,0.05,0.1,0.698486328125
nuisance_dominant,dfa_random,2.0,2.0,0.0,14.0,2048.0,0.05,0.1,0.675048828125
nuisance_dominant,dfa_random,4.0,0.0,0.0,14.0,2048.0,0.05,0.1,0.68505859375
task_aligned,dfa_random,3.0,1.0,0.0,14.0,1024.0,0.05,0.2,0.895751953125
nuisance_dominant,dfa_random,2.0,1.0,0.0,14.0,2048.0,0.05,0.1,0.658203125
task_aligned,dfa_random,3.0,2.0,0.0,14.0,1024.0,0.05,0.2,0.890625
low_sample_noisy,dfa_random,2.0,1.0,0.0,14.0,4096.0,0.15,0.1,0.7958984375
low_sample_noisy,dfa_random,3.0,1.0,0.0,14.0,4096.0,0.15,0.1,0.79833984375
low_sample_noisy,dfa_random,3.0,0.0,0.0,14.0,4096.0,0.15,0.1,0.7958984375
low_sample_noisy,dfa_random,2.0,2.0,0.0,14.0,4096.0,0.15,0.1,0.798095703125
task_aligned,dfa_random,4.0,0.0,0.0,14.0,512.0,0.05,0.0,0.93359375
task_aligned,dfa_random,3.0,2.0,0.0,14.0,512.0,0.05,0.0,0.9345703125
low_sample_noisy,dfa_random,2.0,0.0,0.0,14.0,4096.0,0.15,0.1,0.798095703125
low_sample_noisy,dfa_random,1.0,2.0,0.0,14.0,4096.0,0.15,0.1,0.760498046875
task_aligned,dfa_random,0.0,0.0,0.0,14.0,2048.0,0.05,0.0,0.9521484375
nuisance_dominant,dfa_random,3.0,1.0,0.0,14.0,1024.0,0.15,0.0,0.631103515625
nuisance_dominant,dfa_random,3.0,0.0,0.0,14.0,1024.0,0.15,0.0,0.62109375
nuisance_dominant,dfa_random,4.0,0.0,0.0,14.0,1024.0,0.15,0.0,0.56689453125
task_aligned,dfa_random,4.0,2.0,0.0,14.0,1024.0,0.15,0.4,0.72607421875
nuisance_dominant,dfa_random,2.0,1.0,0.0,14.0,1024.0,0.15,0.0,0.518798828125
nuisance_dominant,dfa_random,2.0,0.0,0.0,14.0,1024.0,0.15,0.0,0.576171875
nuisance_dominant,dfa_random,2.0,2.0,0.0,14.0,1024.0,0.15,0.0,0.563232421875
low_sample_noisy,dfa_random,2.0,2.0,0.0,14.0,512.0,0.05,0.2,0.568359375
low_sample_noisy,dfa_random,2.0,1.0,0.0,14.0,512.0,0.05,0.2,0.52490234375
low_sample_noisy,dfa_random,3.0,0.0,0.0,14.0,512.0,0.05,0.2,0.550048828125
task_aligned,dfa_random,2.0,1.0,0.0,14.0,4096.0,0.15,0.2,0.8857421875
low_sample_noisy,dfa_random,1.0,2.0,0.0,14.0,512.0,0.05,0.2,0.4443359375
low_sample_noisy,dfa_random,2.0,0.0,0.0,14.0,512.0,0.05,0.2,0.54541015625
task_aligned,dfa_random,2.0,2.0,0.0,14.0,4096.0,0.15,0.2,0.88427734375
nuisance_dominant,dfa_random,0.0,0.0,0.0,14.0,2048.0,0.15,0.1,0.58349609375
nuisance_dominant,dfa_random,1.0,0.0,0.0,14.0,2048.0,0.15,0.1,0.5146484375
nuisance_dominant,dfa_random,0.0,2.0,0.0,14.0,2048.0,0.15,0.1,0.58544921875
low_sample_noisy,dfa_random,1.0,0.0,0.0,14.0,4096.0,0.15,0.1,0.75146484375
task_aligned,dfa_random,2.0,2.0,0.0,14.0,1024.0,0.05,0.2,0.8642578125
nuisance_dominant,dfa_random,4.0,1.0,0.0,14.0,2048.0,0.05,0.1,0.68310546875
nuisance_dominant,dfa_random,4.0,2.0,0.0,14.0,2048.0,0.05,0.1,0.6904296875
task_aligned,dfa_random,3.0,0.0,0.0,14.0,1024.0,0.05,0.2,0.892822265625
low_sample_noisy,dfa_random,0.0,2.0,0.0,14.0,4096.0,0.15,0.1,0.790283203125
low_sample_noisy,dfa_random,0.0,1.0,0.0,14.0,4096.0,0.15,0.1,0.79345703125
low_sample_noisy,dfa_random,0.0,0.0,0.0,14.0,4096.0,0.15,0.1,0.7734375
low_sample_noisy,dfa_random,1.0,1.0,0.0,14.0,4096.0,0.15,0.1,0.760009765625
nuisance_dominant,dfa_random,3.0,2.0,0.0,14.0,2048.0,0.05,0.1,0.709716796875
low_sample_noisy,dfa_random,4.0,2.0,0.0,14.0,4096.0,0.05,0.1,0.82177734375
task_aligned,dfa_random,4.0,2.0,0.0,14.0,512.0,0.05,0.0,0.93359375
task_aligned,dfa_random,4.0,1.0,0.0,14.0,512.0,0.05,0.0,0.9345703125
task_aligned,dfa_random,0.0,2.0,0.0,14.0,2048.0,0.05,0.0,0.95068359375
nuisance_dominant,dfa_random,1.0,1.0,0.0,14.0,1024.0,0.15,0.0,0.410888671875
nuisance_dominant,dfa_random,1.0,0.0,0.0,14.0,1024.0,0.15,0.0,0.407470703125
nuisance_dominant,dfa_random,1.0,2.0,0.0,14.0,1024.0,0.15,0.0,0.44189453125
low_sample_noisy,dfa_random,0.0,0.0,0.0,14.0,512.0,0.15,0.2,0.4853515625
task_aligned,dfa_random,0.0,1.0,0.0,14.0,2048.0,0.05,0.0,0.9482421875
nuisance_dominant,dfa_random,0.0,1.0,0.0,14.0,1024.0,0.15,0.0,0.532470703125
nuisance_dominant,dfa_random,0.0,2.0,0.0,14.0,1024.0,0.15,0.0,0.5224609375
low_sample_noisy,dfa_random,3.0,2.0,0.0,14.0,512.0,0.05,0.2,0.577392578125
low_sample_noisy,dfa_random,3.0,1.0,0.0,14.0,512.0,0.05,0.2,0.5625
low_sample_noisy,dfa_random,4.0,2.0,0.0,14.0,512.0,0.05,0.2,0.513427734375
low_sample_noisy,dfa_random,4.0,1.0,0.0,14.0,512.0,0.05,0.2,0.52392578125
low_sample_noisy,dfa_random,0.0,1.0,0.0,14.0,512.0,0.15,0.2,0.52587890625
nuisance_dominant,dfa_random,4.0,1.0,0.0,14.0,1024.0,0.05,0.0,0.665771484375
task_aligned,dfa_random,2.0,0.0,0.0,14.0,4096.0,0.15,0.2,0.89501953125
task_aligned,dfa_random,1.0,2.0,0.0,14.0,4096.0,0.15,0.2,0.871826171875
low_sample_noisy,dfa_random,4.0,0.0,0.0,14.0,512.0,0.05,0.2,0.53173828125
nuisance_dominant,dfa_random,1.0,2.0,0.0,14.0,2048.0,0.15,0.1,0.552001953125
task_aligned,dfa_random,2.0,1.0,0.0,14.0,1024.0,0.05,0.2,0.827880859375
nuisance_dominant,dfa_random,2.0,1.0,0.0,14.0,2048.0,0.15,0.1,0.606689453125
nuisance_dominant,dfa_random,2.0,0.0,0.0,14.0,2048.0,0.15,0.1,0.625244140625
low_sample_noisy,dfa_random,4.0,1.0,0.0,14.0,4096.0,0.05,0.1,0.821533203125
low_sample_noisy,dfa_random,4.0,0.0,0.0,14.0,4096.0,0.05,0.1,0.82763671875
task_aligned,dfa_random,2.0,0.0,0.0,14.0,1024.0,0.05,0.2,0.860595703125
nuisance_dominant,dfa_random,1.0,1.0,0.0,14.0,2048.0,0.15,0.1,0.530029296875
low_sample_noisy,dfa_random,3.0,0.0,0.0,14.0,4096.0,0.05,0.1,0.826416015625
task_aligned,dfa_random,0.0,1.0,0.0,14.0,512.0,0.15,0.0,0.9189453125
low_sample_noisy,dfa_random,3.0,2.0,0.0,14.0,4096.0,0.05,0.1,0.846435546875
low_sample_noisy,dfa_random,3.0,1.0,0.0,14.0,4096.0,0.05,0.1,0.84033203125
nuisance_dominant,dfa_random,0.0,1.0,0.0,14.0,2048.0,0.15,0.1,0.581298828125
task_aligned,dfa_random,0.0,0.0,0.0,14.0,512.0,0.15,0.0,0.923095703125
low_sample_noisy,dfa_random,2.0,2.0,0.0,14.0,4096.0,0.05,0.1,0.831787109375
low_sample_noisy,dfa_random,2.0,1.0,0.0,14.0,4096.0,0.05,0.1,0.837646484375
task_aligned,dfa_random,1.0,0.0,0.0,14.0,2048.0,0.05,0.0,0.937255859375
nuisance_dominant,dfa_random,4.0,0.0,0.0,14.0,1024.0,0.05,0.0,0.6318359375
nuisance_dominant,dfa_random,0.0,0.0,0.0,14.0,1024.0,0.15,0.0,0.51904296875
nuisance_dominant,dfa_random,4.0,2.0,0.0,14.0,1024.0,0.05,0.0,0.6640625
low_sample_noisy,dfa_random,1.0,2.0,0.0,14.0,512.0,0.15,0.2,0.419921875
nuisance_dominant,dfa_random,3.0,2.0,0.0,14.0,1024.0,0.05,0.0,0.663330078125
nuisance_dominant,dfa_random,3.0,1.0,0.0,14.0,1024.0,0.05,0.0,0.6884765625
task_aligned,dfa_random,1.0,1.0,0.0,14.0,2048.0,0.05,0.0,0.93408203125
task_aligned,dfa_random,1.0,1.0,0.0,14.0,4096.0,0.15,0.2,0.89990234375
low_sample_noisy,dfa_random,1.0,1.0,0.0,14.0,512.0,0.15,0.2,0.435302734375
low_sample_noisy,dfa_random,1.0,0.0,0.0,14.0,512.0,0.15,0.2,0.400146484375
low_sample_noisy,dfa_random,2.0,0.0,0.0,14.0,512.0,0.15,0.2,0.521484375
nuisance_dominant,dfa_random,2.0,2.0,0.0,14.0,1024.0,0.05,0.0,0.6220703125
task_aligned,dfa_random,1.0,0.0,0.0,14.0,4096.0,0.15,0.2,0.876708984375
task_aligned,dfa_random,0.0,2.0,0.0,14.0,4096.0,0.15,0.2,0.907470703125
low_sample_noisy,dfa_random,0.0,2.0,0.0,14.0,512.0,0.15,0.2,0.47509765625
nuisance_dominant,dfa_random,3.0,0.0,0.0,14.0,2048.0,0.15,0.1,0.65869140625
nuisance_dominant,dfa_random,4.0,1.0,0.0,14.0,2048.0,0.15,0.1,0.619873046875
nuisance_dominant,dfa_random,4.0,0.0,0.0,14.0,2048.0,0.15,0.1,0.614013671875
nuisance_dominant,dfa_random,0.0,0.0,0.0,14.0,2048.0,0.05,0.2,0.53857421875
nuisance_dominant,dfa_random,4.0,2.0,0.0,14.0,2048.0,0.15,0.1,0.6279296875
task_aligned,dfa_random,1.0,2.0,0.0,14.0,1024.0,0.05,0.2,0.842041015625
task_aligned,dfa_random,1.0,1.0,0.0,14.0,1024.0,0.05,0.2,0.881103515625
nuisance_dominant,dfa_random,3.0,2.0,0.0,14.0,2048.0,0.15,0.1,0.6533203125
nuisance_dominant,dfa_random,3.0,1.0,0.0,14.0,2048.0,0.15,0.1,0.64453125
task_aligned,dfa_random,1.0,0.0,0.0,14.0,512.0,0.15,0.0,0.901611328125
low_sample_noisy,dfa_random,1.0,2.0,0.0,14.0,4096.0,0.05,0.1,0.81689453125
low_sample_noisy,dfa_random,1.0,1.0,0.0,14.0,4096.0,0.05,0.1,0.799560546875
low_sample_noisy,dfa_random,2.0,0.0,0.0,14.0,4096.0,0.05,0.1,0.837890625
nuisance_dominant,dfa_random,2.0,2.0,0.0,14.0,2048.0,0.15,0.1,0.619873046875
task_aligned,dfa_random,0.0,2.0,0.0,14.0,512.0,0.15,0.0,0.924072265625
low_sample_noisy,dfa_random,0.0,2.0,0.0,14.0,4096.0,0.05,0.1,0.835693359375
low_sample_noisy,dfa_random,1.0,0.0,0.0,14.0,4096.0,0.05,0.1,0.80712890625
nuisance_dominant,dfa_random,2.0,1.0,0.0,14.0,1024.0,0.05,0.0,0.588134765625
nuisance_dominant,dfa_random,2.0,0.0,0.0,14.0,1024.0,0.05,0.0,0.63134765625
nuisance_dominant,dfa_random,3.0,0.0,0.0,14.0,1024.0,0.05,0.0,0.681884765625
task_aligned,dfa_random,1.0,2.0,0.0,14.0,2048.0,0.05,0.0,0.9482421875
nuisance_dominant,dfa_random,1.0,2.0,0.0,14.0,1024.0,0.05,0.0,0.4921875
task_aligned,dfa_random,2.0,1.0,0.0,14.0,2048.0,0.05,0.0,0.94677734375
task_aligned,dfa_random,2.0,0.0,0.0,14.0,2048.0,0.05,0.0,0.958740234375
low_sample_noisy,dfa_random,3.0,0.0,0.0,14.0,512.0,0.15,0.2,0.512939453125
low_sample_noisy,dfa_random,4.0,0.0,0.0,14.0,512.0,0.15,0.2,0.505615234375
low_sample_noisy,dfa_random,3.0,2.0,0.0,14.0,512.0,0.15,0.2,0.547607421875
low_sample_noisy,dfa_random,3.0,1.0,0.0,14.0,512.0,0.15,0.2,0.533935546875
task_aligned,dfa_random,0.0,0.0,0.0,14.0,4096.0,0.15,0.2,0.9013671875
low_sample_noisy,dfa_random,2.0,1.0,0.0,14.0,512.0,0.15,0.2,0.490966796875
low_sample_noisy,dfa_random,2.0,2.0,0.0,14.0,512.0,0.15,0.2,0.52978515625
task_aligned,dfa_random,0.0,1.0,0.0,14.0,4096.0,0.15,0.2,0.906005859375
task_aligned,dfa_random,1.0,0.0,0.0,14.0,1024.0,0.05,0.2,0.87646484375
nuisance_dominant,dfa_random,1.0,0.0,0.0,14.0,2048.0,0.05,0.2,0.502197265625
nuisance_dominant,dfa_random,0.0,2.0,0.0,14.0,2048.0,0.05,0.2,0.53662109375
nuisance_dominant,dfa_random,1.0,2.0,0.0,14.0,2048.0,0.05,0.2,0.51220703125
task_aligned,dfa_random,0.0,2.0,0.0,14.0,1024.0,0.05,0.2,0.90478515625
task_aligned,dfa_random,0.0,1.0,0.0,14.0,1024.0,0.05,0.2,0.9013671875
nuisance_dominant,dfa_random,0.0,1.0,0.0,14.0,2048.0,0.05,0.2,0.5576171875
low_sample_noisy,dfa_random,4.0,1.0,0.0,14.0,4096.0,0.15,0.0,0.859619140625
low_sample_noisy,dfa_random,0.0,1.0,0.0,14.0,4096.0,0.05,0.1,0.833740234375
low_sample_noisy,dfa_random,0.0,0.0,0.0,14.0,4096.0,0.05,0.1,0.812744140625
low_sample_noisy,dfa_random,4.0,2.0,0.0,14.0,4096.0,0.15,0.0,0.8671875
low_sample_noisy,dfa_random,4.0,0.0,0.0,14.0,4096.0,0.15,0.0,0.874755859375
low_sample_noisy,dfa_random,3.0,2.0,0.0,14.0,4096.0,0.15,0.0,0.875
task_aligned,dfa_random,1.0,2.0,0.0,14.0,512.0,0.15,0.0,0.899169921875
task_aligned,dfa_random,1.0,1.0,0.0,14.0,512.0,0.15,0.0,0.889404296875
task_aligned,dfa_random,3.0,0.0,0.0,14.0,2048.0,0.05,0.0,0.94482421875
nuisance_dominant,dfa_random,0.0,2.0,0.0,14.0,1024.0,0.05,0.0,0.593017578125
nuisance_dominant,dfa_random,0.0,1.0,0.0,14.0,1024.0,0.05,0.0,0.585205078125
nuisance_dominant,dfa_random,1.0,1.0,0.0,14.0,1024.0,0.05,0.0,0.46240234375
nuisance_dominant,dfa_random,1.0,0.0,0.0,14.0,1024.0,0.05,0.0,0.43701171875
task_aligned,dfa_random,2.0,2.0,0.0,14.0,2048.0,0.05,0.0,0.954833984375
mixed_context,dfa_random,4.0,2.0,0.0,14.0,512.0,0.15,0.4,0.26708984375
mixed_context,dfa_random,4.0,1.0,0.0,14.0,512.0,0.15,0.4,0.267578125
nuisance_dominant,dfa_random,0.0,0.0,0.0,14.0,1024.0,0.05,0.0,0.576416015625
low_sample_noisy,dfa_random,4.0,1.0,0.0,14.0,512.0,0.15,0.2,0.506103515625
low_sample_noisy,dfa_random,0.0,1.0,0.0,14.0,512.0,0.05,0.4,0.390869140625
low_sample_noisy,dfa_random,0.0,0.0,0.0,14.0,512.0,0.05,0.4,0.398681640625
low_sample_noisy,dfa_random,0.0,2.0,0.0,14.0,512.0,0.05,0.4,0.38037109375
mixed_context,dfa_random,4.0,0.0,0.0,14.0,512.0,0.15,0.4,0.255859375
task_aligned,dfa_random,4.0,2.0,0.0,14.0,4096.0,0.05,0.2,0.929931640625
task_aligned,dfa_random,4.0,1.0,0.0,14.0,4096.0,0.05,0.2,0.919677734375
low_sample_noisy,dfa_random,4.0,2.0,0.0,14.0,512.0,0.15,0.2,0.496337890625
task_aligned,dfa_random,0.0,0.0,0.0,14.0,1024.0,0.05,0.2,0.908935546875
nuisance_dominant,dfa_random,2.0,2.0,0.0,14.0,2048.0,0.05,0.2,0.566650390625
nuisance_dominant,dfa_random,3.0,2.0,0.0,14.0,2048.0,0.05,0.2,0.611328125
nuisance_dominant,dfa_random,3.0,1.0,0.0,14.0,2048.0,0.05,0.2,0.600341796875
low_sample_noisy,dfa_random,3.0,0.0,0.0,14.0,4096.0,0.15,0.0,0.866455078125
task_aligned,dfa_random,4.0,2.0,0.0,14.0,1024.0,0.15,0.1,0.8876953125
nuisance_dominant,dfa_random,2.0,0.0,0.0,14.0,2048.0,0.05,0.2,0.573974609375
nuisance_dominant,dfa_random,2.0,1.0,0.0,14.0,2048.0,0.05,0.2,0.560546875
task_aligned,dfa_random,2.0,1.0,0.0,14.0,512.0,0.15,0.0,0.918701171875
low_sample_noisy,dfa_random,2.0,2.0,0.0,14.0,4096.0,0.15,0.0,0.875244140625
low_sample_noisy,dfa_random,2.0,1.0,0.0,14.0,4096.0,0.15,0.0,0.876953125
